review_id,restaurant_id,rating,review_text,review_date
REV-00562,CLT-122,3,Some dishes were better than others at Muraya. The mac and cheese was absolutely delicious. It's an okay spot for a casual meal. Their wings rivals anything I've had in South End.,2023-06-01
REV-00563,CLT-122,4,"The burger was absolutely delicious. The staff at Muraya made us feel welcome from the start. The steak was fine — nothing special, nothing terrible. Their fries rivals anything I've had in South End. Some dishes were better than others at Muraya. Great spot for brunch in the South End area.",2024-10-30
REV-00564,CLT-122,3,"The grilled chicken was fine — nothing special, nothing terrible. Some dishes were better than others at Muraya. The food was mediocre at best for a american restaurant.",2024-10-09
REV-00565,CLT-122,4,We loved the burger — perfectly prepared. Great spot for brunch in the South End area. It's convenient if you live nearby but I wouldn't drive across town for it. The chef clearly knows american cuisine inside and out. The energy in this place is always lively and welcoming.,2023-11-02
REV-00566,CLT-123,2,Parking was a nightmare near Noble Smoke. The restaurant was way too loud — couldn't hear our conversation. Parking was a nightmare near Noble Smoke.,2023-03-07
REV-00567,CLT-123,4,We loved the signature dish — perfectly prepared. Love the ambiance — perfect for a date night in Greater Charlotte. Our server was friendly and attentive.,2023-05-12
REV-00568,CLT-123,3,The barbecue flavors were authentic and well-balanced. It's an okay spot for a casual meal. The barbecue flavors were authentic and well-balanced. We waited over 30 minutes just to get our drinks.,2024-01-08
REV-00569,CLT-123,5,"The Greater Charlotte location has a great vibe. The outdoor patio is fantastic, especially in the evening. It's convenient if you live nearby but I wouldn't drive across town for it. Great service — our waiter was knowledgeable about the menu.",2024-12-05
REV-00570,CLT-124,5,"Best american food I've had in Charlotte. Best american food I've had in Charlotte. The outdoor patio is fantastic, especially in the evening.",2023-05-12
REV-00571,CLT-124,2,"The service was slow and inattentive. Nothing about the grilled chicken stood out — very forgettable. I'd give it another try, but I wasn't blown away. It was uncomfortably crowded and the tables are too close together. The lighting was harsh and uninviting. The lighting was harsh and uninviting.",2024-01-17
REV-00572,CLT-125,5,The american flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in South End. The South End location has a great vibe. The american flavors were authentic and well-balanced.,2023-04-02
REV-00573,CLT-125,3,"The mac and cheese was fine — nothing special, nothing terrible. The chef clearly knows american cuisine inside and out. Love the ambiance — perfect for a date night in South End. Their grilled chicken rivals anything I've had in South End. Great service — our waiter was knowledgeable about the menu.",2023-04-18
REV-00574,CLT-126,3,The staff at LongHorn Steakhouse made us feel welcome from the start. It's an okay spot for a casual meal. Unfortunately the service ruined what could have been a good meal.,2023-04-08
REV-00575,CLT-126,4,The Greater Charlotte location has a great vibe. The staff at LongHorn Steakhouse made us feel welcome from the start. Great spot for brunch in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss. It's a decent option if you're in the Greater Charlotte area.,2024-12-31
REV-00576,CLT-126,3,The chef clearly knows steak_house cuisine inside and out. The staff seemed disinterested — not what I expect in Greater Charlotte. The baked potato is a must-try if you visit LongHorn Steakhouse. The menu has a good selection but nothing really wowed me.,2024-11-25
REV-00577,CLT-126,3,"The staff at LongHorn Steakhouse made us feel welcome from the start. The Caesar salad was bland and underseasoned. We waited over 30 minutes just to get our drinks. Love the ambiance — perfect for a date night in Greater Charlotte. Our server seemed overwhelmed and forgot our order twice. The decor gives it a cozy, authentic feel.",2023-11-09
REV-00578,CLT-126,5,"The Greater Charlotte location has a great vibe. Best steak_house food I've had in Charlotte. I'd give it another try, but I wasn't blown away. Their bone-in steak rivals anything I've had in Greater Charlotte. The menu has a great variety of steak_house options.",2024-06-11
REV-00579,CLT-127,5,Love the ambiance — perfect for a date night in University City. Average american restaurant in Charlotte. The staff at Golden Owl Tavern made us feel welcome from the start.,2024-11-08
REV-00580,CLT-127,2,The fries was overcooked and dry. Our server seemed overwhelmed and forgot our order twice. Nothing about the grilled chicken stood out — very forgettable.,2024-01-24
REV-00581,CLT-128,4,Love the ambiance — perfect for a date night in Matthews. Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming.,2023-08-11
REV-00582,CLT-128,3,"It's convenient if you live nearby but I wouldn't drive across town for it. The soup and sandwich combo was fine — nothing special, nothing terrible. The BLT is a must-try if you visit Philly Connection.",2023-01-07
REV-00583,CLT-129,1,The mac and cheese was bland and underseasoned. Nothing about the mac and cheese stood out — very forgettable. Average american restaurant in Charlotte. Parking was a nightmare near Pei Wei Asian Express. We waited over 30 minutes just to get our drinks.,2024-11-03
REV-00584,CLT-129,5,"Service was fast even on a busy Saturday night. The outdoor patio is fantastic, especially in the evening. The decor gives it a cozy, authentic feel. Average american restaurant in Charlotte. Love the ambiance — perfect for a date night in Greater Charlotte. Best american food I've had in Charlotte.",2024-03-07
REV-00585,CLT-129,1,I've had better american food from a food truck. Nothing about the grilled chicken stood out — very forgettable. The lighting was harsh and uninviting.,2023-11-29
REV-00586,CLT-129,2,"Not the nicest spot in Greater Charlotte — a bit run down. The menu has a good selection but nothing really wowed me. The steak was fine — nothing special, nothing terrible. Some dishes were better than others at Pei Wei Asian Express. Had to flag someone down just to get the check. Had to flag someone down just to get the check.",2023-10-16
REV-00587,CLT-130,2,"The fish tacos was overcooked and dry. For the price, I expected much better seafood food. Our server seemed overwhelmed and forgot our order twice. The lobster roll was overcooked and dry. The lighting was harsh and uninviting. Nothing about the shrimp and grits stood out — very forgettable.",2023-10-08
REV-00588,CLT-130,3,The portions were tiny and the flavors were flat. It was uncomfortably crowded and the tables are too close together. The seafood flavors were authentic and well-balanced. The food was mediocre at best for a seafood restaurant.,2024-06-21
REV-00589,CLT-130,3,Great service — our waiter was knowledgeable about the menu. The portions were tiny and the flavors were flat. The lobster roll is a must-try if you visit McCormick & Schmick's. The portions were tiny and the flavors were flat.,2023-11-08
REV-00590,CLT-130,2,"Unfortunately the service ruined what could have been a good meal. The food was mediocre at best for a seafood restaurant. The fish tacos was fine — nothing special, nothing terrible. The staff seemed disinterested — not what I expect in Uptown. Had to flag someone down just to get the check.",2023-12-09
REV-00591,CLT-130,4,"Great spot for brunch in the Uptown area. The outdoor patio is fantastic, especially in the evening. The staff at McCormick & Schmick's made us feel welcome from the start.",2023-08-04
REV-00592,CLT-130,5,The chef clearly knows seafood cuisine inside and out. Some dishes were better than others at McCormick & Schmick's. We loved the lobster roll — perfectly prepared.,2024-09-25
